registroDate1;registrotime1;registroFloat1;registroFloat2
20171105;07:20:00;36.426.258.333.333;260794.75
20171105;07:25:00;36.435.220.833.333;26.114.708.333.333
20171105;07:30:00;45.513.108.333.333;32.457.335.416.667
20171105;07:35:00;52.297.804.166.667;36.980.804.166.667
20171105;07:40:00;559010.5;40.746.908.333.333
20171105;07:45:00;59.053.416.666.667;43.102.520.833.333
20171105;07:50:00;55.911.741.666.667;40.811.529.166.667
20171105;07:55:00;405619.25;305.142.375
20171105;08:00:00;41.297.729.166.667;30.665.445.833.333
20171105;08:05:00;42.192.254.166.667;308693
20171105;08:10:00;42.733.670.833.333;31.023.977.083.333
20171105;08:15:00;45.532.195.833.333;34.016.485.416.667
20171105;08:20:00;450.317.375;3.379.523.125
20171105;08:25:00;43.148.104.166.667;31.719.941.666.667
20171105;08:30:00;405629.5;287.716.125
20171105;08:35:00;40.112.483.333.333;283.575.125
20171105;08:40:00;41.399.041.666.667;29.879.677.083.333
20171105;08:45:00;42.308.904.166.667;30.967.835.416.667
20171105;08:50:00;41.382.820.833.333;30.266.945.833.333
20171105;08:55:00;386.028.375;2.920.230.625
20171105;09:00:00;38.532.920.833.333;29.117.710.416.667
20171105;09:05:00;39.413.845.833.333;29.848.545.833.333
20171105;09:10:00;39.133.820.833.333;29.616.914.583.333
20171105;09:15:00;383.372.375;28.600.660.416.667
20171105;09:20:00;38.391.033.333.333;28.661.564.583.333
20171105;09:25:00;38.220.908.333.333;2.840.701.875
20171105;09:30:00;365982.5;266378
20171105;09:35:00;373201.75;27.432.885.416.667
20171105;09:40:00;37.059.904.166.667;27.220.189.583.333
20171105;09:45:00;36.958.920.833.333;27.231.520.833.333
20171105;09:50:00;36.821.391.666.667;2.687.676.875
20171105;09:55:00;369911.5;26.692.604.166.667
20171105;10:00:00;47.037.866.666.667;33.110.291.666.667
20171105;10:05:00;52.670.729.166.667;37.130.166.666.667
20171105;10:10:00;510752.75;363.999.875
20171105;10:15:00;506797.5;35.910.483.333.333
20171105;10:20:00;485.861.375;34.249.889.583.333
20171105;10:25:00;50.769.654.166.667;36.325.766.666.667
20171105;10:30:00;524204.25;37.493.470.833.333
20171105;10:35:00;600.259.875;42.452.120.833.333
20171105;10:40:00;62.033.945.833.333;47.999.395.833.333
20171105;10:45:00;554512;40.637.041.666.667
20171105;10:50:00;527799.25;381.103.875
20171105;10:55:00;51.611.654.166.667;37.078.458.333.333
20171105;11:00:00;50.513.266.666.667;360.118.125
20171105;11:05:00;522.817.375;37.094.145.833.333
20171105;11:10:00;522300;37.814.358.333.333
20171105;11:15:00;50.262.716.666.667;39.182.308.333.333
20171105;11:20:00;50.945.833.333.333;40.231.929.166.667
20171105;11:25:00;51.000.391.666.667;40.166.929.166.667
20171105;11:30:00;50.629.070.833.333;40.026.445.833.333
20171105;11:35:00;50.029.733.333.333;391922.75
20171105;11:40:00;47.027.570.833.333;361.857.625
20171105;11:45:00;45.613.358.333.333;34.532.239.583.333
20171105;11:50:00;44.896.016.666.667;3.425.658.125
20171105;11:55:00;43.618.733.333.333;33.065.595.833.333
20171105;12:00:00;484.613.125;359150.5
20171105;12:05:00;55.634.520.833.333;40.888.154.166.667
20171105;12:10:00;58.437.279.166.667;42.342.366.666.667
20171105;12:15:00;52.613.479.166.667;38.220.629.166.667
20171105;12:20:00;55.013.220.833.333;399973.75
20171105;12:25:00;595351;42.943.233.333.333
20171105;12:30:00;59.624.179.166.667;43.005.270.833.333
20171105;12:35:00;608.840.375;43.945.420.833.333
20171105;12:40:00;61.164.354.166.667;44.136.208.333.333
20171105;12:45:00;615.829.625;44.380.754.166.667
20171105;12:50:00;623.650.375;45.142.883.333.333
20171105;12:55:00;58.559.783.333.333;41.442.116.666.667
20171105;13:00:00;57.261.583.333.333;399.469.875
20171105;13:05:00;57.372.591.666.667;40.099.945.833.333
20171105;13:10:00;56.936.766.666.667;40.066.320.833.333
20171105;13:15:00;55.076.116.666.667;38.377.029.166.667
20171105;13:20:00;547.282.625;38.132.195.833.333
20171105;13:25:00;547774.75;38.116.516.666.667
20171105;13:30:00;548.516.625;37.993.745.833.333
20171105;13:35:00;550.587.125;38.255.433.333.333
20171105;13:40:00;545118.25;38.051.779.166.667
20171105;13:45:00;546243.75;379835.5
20171105;13:50:00;54.906.208.333.333;38.176.254.166.667
20171105;13:55:00;551.755.625;38.415.454.166.667
20171105;14:00:00;541482.25;38.358.516.666.667
20171105;14:05:00;55.202.195.833.333;37.753.416.666.667
20171105;14:10:00;55.488.529.166.667;386.283.875
20171105;14:15:00;55.075.870.833.333;38.185.158.333.333
20171105;14:20:00;54.800.495.833.333;380296
20171105;14:25:00;55.179.629.166.667;38.341.341.666.667
20171105;14:30:00;642045.75;44.083.245.833.333
20171105;14:35:00;641614.25;439858.5
20171105;14:40:00;64.586.266.666.667;44.463.754.166.667
20171105;14:45:00;64.121.166.666.667;44.082.470.833.333
20171105;14:50:00;63.739.304.166.667;43.773.966.666.667
20171105;14:55:00;552018.25;382914.5
20171105;15:00:00;55.209.195.833.333;38.316.404.166.667
20171105;15:05:00;63.308.120.833.333;435567.75
20171105;15:10:00;642.062.125;44.370.645.833.333
20171105;15:15:00;641.180.625;44.237.645.833.333
20171105;15:20:00;641.179.875;44.233.945.833.333
20171105;15:25:00;63.766.358.333.333;43.680.629.166.667
20171105;15:30:00;63.294.266.666.667;43.506.370.833.333
20171105;15:35:00;62.883.254.166.667;43.301.854.166.667
20171105;15:40:00;63.164.933.333.333;43.738.345.833.333
20171105;15:45:00;63.455.479.166.667;43.669.345.833.333
20171105;15:50:00;62.474.533.333.333;43.042.516.666.667
20171105;15:55:00;706925.25;487.087.875
20171105;16:00:00;71.808.058.333.333;497625.25
20171105;16:05:00;73.003.691.666.667;505954.25
20171105;16:10:00;70.730.741.666.667;49.046.370.833.333
20171105;16:15:00;728761.5;507294.75
20171105;16:20:00;76.271.191.666.667;537121
20171105;16:25:00;78.437.508.333.333;56.361.391.666.667
20171105;16:30:00;77.989.033.333.333;56.122.791.666.667
20171105;16:35:00;78.083.158.333.333;56.497.520.833.333
20171105;16:40:00;78.106.041.666.667;56.380.958.333.333
20171105;16:45:00;780149.75;561208.5
20171105;16:50:00;70.395.166.666.667;51.203.366.666.667
20171105;16:55:00;68.481.941.666.667;49.994.358.333.333
20171105;17:00:00;73.122.908.333.333;526724.5
20171105;17:05:00;746165;532.554.125
20171105;17:10:00;754713.25;53.768.279.166.667
20171105;17:15:00;75.137.191.666.667;53.217.095.833.333
20171105;17:20:00;765656.5;54.981.904.166.667
20171105;17:25:00;76.454.191.666.667;546976
20171105;17:30:00;75.388.608.333.333;53.386.845.833.333
20171105;17:35:00;73.981.483.333.333;52.417.741.666.667
20171105;17:40:00;69.283.354.166.667;49.571.483.333.333
20171105;17:45:00;67.455.208.333.333;48.593.216.666.667
20171105;17:50:00;672298.5;48.103.983.333.333
20171105;17:55:00;671678;479.455.625
20171105;18:00:00;67.867.145.833.333;486882.25
20171105;18:05:00;676050.75;48.356.704.166.667
20171105;18:10:00;66.593.129.166.667;47.556.958.333.333
20171105;18:15:00;67.021.308.333.333;478370.5
20171105;18:20:00;666606.25;47.329.991.666.667
20171105;18:25:00;66.356.229.166.667;47.153.366.666.667
20171105;18:30:00;65.797.316.666.667;46.560.029.166.667
20171105;18:35:00;66.391.745.833.333;46.920.591.666.667
20171105;18:40:00;675507.5;48.445.841.666.667
20171105;18:45:00;693570.25;502.607.375
20171105;18:50:00;68.218.466.666.667;49.126.466.666.667
20171105;18:55:00;680586;48.994.779.166.667
20171105;19:00:00;68.114.408.333.333;49.002.466.666.667
20171105;19:05:00;682847.75;49.275.133.333.333
20171105;19:10:00;72.974.866.666.667;528.141.375
20171105;19:15:00;80.702.458.333.333;58.703.208.333.333
20171105;19:20:00;76.030.766.666.667;55.343.383.333.333
20171105;19:25:00;72.419.258.333.333;55.916.529.166.667
20171105;19:30:00;806488.75;59.993.245.833.333
20171105;19:35:00;814723.25;596799
20171105;19:40:00;82.491.608.333.333;59.913.670.833.333
20171105;19:45:00;779464.75;55.825.883.333.333
20171105;19:50:00;74.054.758.333.333;541284.5
20171105;19:55:00;757656.5;56.892.491.666.667
20171105;20:00:00;754340.5;578775
20171105;20:05:00;72.845.541.666.667;555896.75
20171105;20:10:00;72.789.658.333.333;55.901.804.166.667
20171105;20:15:00;74.815.841.666.667;57.278.070.833.333
20171105;20:20:00;70.915.333.333.333;53.794.741.666.667
20171105;20:25:00;66.082.395.833.333;51.747.166.666.667
20171105;20:30:00;715691.5;54.900.341.666.667
20171105;20:35:00;76.864.766.666.667;60.355.183.333.333
20171105;20:40:00;73.086.791.666.667;55.108.808.333.333
20171105;20:45:00;85.057.433.333.333;66.171.529.166.667
20171105;20:50:00;94.243.391.666.667;747991
20171105;20:55:00;948958.75;765475.25
20171105;21:00:00;890362.75;689.419.375
20171105;21:05:00;85.663.116.666.667;69.191.283.333.333
20171105;21:10:00;87.171.466.666.667;66.530.179.166.667
20171105;21:15:00;866017.5;65.582.083.333.333
20171105;21:20:00;86.027.258.333.333;65.000.279.166.667
20171105;21:25:00;818472.25;60.323.045.833.333
20171105;21:30:00;745731.25;57.082.379.166.667
20171105;21:35:00;789787.75;57.374.258.333.333
20171105;21:40:00;78.901.316.666.667;575246.5
20171105;21:45:00;80.712.183.333.333;599.742.375
20171105;21:50:00;826012.25;59.791.579.166.667
20171105;21:55:00;820135;59.218.845.833.333
20171105;22:00:00;807216;58.134.091.666.667
20171105;22:05:00;81.969.566.666.667;59.640.508.333.333
20171105;22:10:00;788622.5;605749.75
20171105;22:15:00;798567.75;57.938.658.333.333
20171105;22:20:00;80.661.908.333.333;58.823.720.833.333
20171105;22:25:00;79.760.733.333.333;57.756.104.166.667
20171105;22:30:00;80.404.008.333.333;58.364.079.166.667
20171105;22:35:00;800822.5;57.830.191.666.667
20171105;22:40:00;79.916.966.666.667;57.943.054.166.667
20171105;22:45:00;711769;52.070.345.833.333
20171105;22:50:00;68.772.829.166.667;50.441.133.333.333
20171105;22:55:00;69.457.908.333.333;509.809.375
20171105;23:00:00;69.299.404.166.667;50.610.716.666.667
20171105;23:05:00;69.500.020.833.333;506.746.125
20171105;23:10:00;70.056.266.666.667;51.281.183.333.333
20171105;23:15:00;63.261.416.666.667;465159
20171105;23:20:00;64.341.258.333.333;47.513.620.833.333
20171105;23:25:00;641081.5;47.613.379.166.667
20171105;23:30:00;637392;47.010.741.666.667
20171105;23:35:00;70.423.116.666.667;51.409.733.333.333
20171105;23:40:00;73.724.858.333.333;537681.25
20171105;23:45:00;756165.5;55.258.195.833.333
20171105;23:50:00;75.136.783.333.333;548578
20171105;23:55:00;750433.5;54.840.733.333.333
20171106;00:00:00;75.280.166.666.667;55.176.591.666.667
20171106;00:05:00;750961.5;54.908.391.666.667
20171106;00:10:00;75.623.208.333.333;55.674.916.666.667
20171106;00:15:00;75.485.441.666.667;55.239.183.333.333
20171106;00:20:00;75.323.183.333.333;55.058.233.333.333
20171106;00:25:00;75.327.333.333.333;55.084.658.333.333
20171106;00:30:00;758502.75;55.643.516.666.667
20171106;00:35:00;742169.25;54.351.108.333.333
20171106;00:40:00;76.275.141.666.667;56.273.266.666.667
20171106;00:45:00;758371.5;55.811.008.333.333
20171106;00:50:00;75.302.483.333.333;55.327.179.166.667
20171106;00:55:00;74.757.091.666.667;54.562.791.666.667
20171106;01:00:00;753307.75;550405.75
20171106;01:05:00;735838;53.393.408.333.333
20171106;01:10:00;749426.25;55.281.095.833.333
20171106;01:15:00;73.708.491.666.667;535420.5
20171106;01:20:00;74.273.358.333.333;53.943.783.333.333
20171106;01:25:00;732072.25;527.822.125
20171106;01:30:00;734703.5;53.106.066.666.667
20171106;01:35:00;73.683.808.333.333;53.263.858.333.333
20171106;01:40:00;726852;524904.75
20171106;01:45:00;73.916.608.333.333;536365.25
20171106;01:50:00;74.048.733.333.333;537.084.125
20171106;01:55:00;73.230.016.666.667;52.913.754.166.667
20171106;02:00:00;728596.25;52.480.604.166.667
20171106;02:05:00;736711.75;53.390.358.333.333
20171106;02:10:00;72.585.816.666.667;52.243.395.833.333
20171106;02:15:00;72.631.533.333.333;521.272.125
20171106;02:20:00;71.455.116.666.667;52.129.058.333.333
20171106;02:25:00;73.095.691.666.667;517.628.375
20171106;02:30:00;72.943.333.333.333;52.443.154.166.667
20171106;02:35:00;74.260.466.666.667;539.091.625
20171106;02:40:00;740235.75;53.797.308.333.333
20171106;02:45:00;71.964.808.333.333;51.421.091.666.667
20171106;02:50:00;72.150.191.666.667;51.660.029.166.667
20171106;02:55:00;69.329.516.666.667;498388.25
20171106;03:00:00;654486.25;472.413.625
20171106;03:05:00;654.414.375;47.088.491.666.667
20171106;03:10:00;652.390.625;47.065.083.333.333
20171106;03:15:00;65.207.604.166.667;468767.75
20171106;03:20:00;62.310.358.333.333;450.184.125
20171106;03:25:00;630.618.625;45.646.966.666.667
20171106;03:30:00;630.722.375;45.662.091.666.667
20171106;03:35:00;620.720.875;446.049.875
20171106;03:40:00;62.498.129.166.667;45.296.383.333.333
20171106;03:45:00;57.026.116.666.667;414.553.875
20171106;03:50:00;53.257.608.333.333;391901.5
20171106;03:55:00;52.735.516.666.667;38.685.516.666.667
20171106;04:00:00;527.172.125;38.600.070.833.333
20171106;04:05:00;53.057.995.833.333;389.974.625
20171106;04:10:00;538.401.375;39.714.404.166.667
20171106;04:15:00;62.087.904.166.667;44.717.208.333.333
20171106;04:20:00;62.156.504.166.667;447278
20171106;04:25:00;61.928.995.833.333;44.360.866.666.667
20171106;04:30:00;61.800.091.666.667;444.116.875
20171106;04:35:00;618884.25;443602.5
20171106;04:40:00;62.118.445.833.333;44.773.754.166.667
20171106;04:45:00;621138.75;44.594.045.833.333
20171106;04:50:00;61.925.708.333.333;44.499.833.333.333
20171106;04:55:00;576.175.875;417309
20171106;05:00:00;54.551.391.666.667;400674
20171106;05:05:00;54.160.733.333.333;39.629.958.333.333
20171106;05:10:00;53.999.108.333.333;397440.75
20171106;05:15:00;53.874.529.166.667;39.350.883.333.333
20171106;05:20:00;53.969.879.166.667;39.430.691.666.667
20171106;05:25:00;59.801.679.166.667;429.835.875
20171106;05:30:00;62.754.245.833.333;45.324.708.333.333
20171106;05:35:00;62.681.891.666.667;45.125.983.333.333
20171106;05:40:00;62.843.304.166.667;45.587.941.666.667
20171106;05:45:00;63.503.716.666.667;46.115.408.333.333
20171106;05:50:00;63.178.420.833.333;45.577.416.666.667
20171106;05:55:00;615020.5;44.200.595.833.333
20171106;06:00:00;61.261.595.833.333;435.054.875
20171106;06:05:00;616939.5;44.052.670.833.333
20171106;06:10:00;619.328.375;443325.75
20171106;06:15:00;60.545.183.333.333;43.165.883.333.333
20171106;06:20:00;60.118.770.833.333;42.716.520.833.333
20171106;06:25:00;603917.75;429179.75
20171106;06:30:00;60.236.233.333.333;42.839.020.833.333
20171106;06:35:00;598.095.125;42.485.470.833.333
20171106;06:40:00;54.061.379.166.667;38.717.183.333.333
20171106;06:45:00;54.019.041.666.667;384730.75
20171106;06:50:00;53.655.329.166.667;381.660.375
20171106;06:55:00;54.443.908.333.333;38.374.970.833.333
20171106;07:00:00;65.722.566.666.667;45.718.220.833.333
20171106;07:05:00;656351.75;45.744.891.666.667
20171106;07:10:00;65.954.683.333.333;46.432.466.666.667
20171106;07:15:00;659058.25;45.962.195.833.333
20171106;07:20:00;65.821.341.666.667;45.880.254.166.667
20171106;07:25:00;65.746.195.833.333;46.019.483.333.333
20171106;07:30:00;62.176.416.666.667;43.320.341.666.667
20171106;07:35:00;56.022.291.666.667;39.592.841.666.667
20171106;07:40:00;554218.25;392.904.625
20171106;07:45:00;56.346.183.333.333;39.783.066.666.667
20171106;07:50:00;56.350.979.166.667;39.897.508.333.333
20171106;07:55:00;56.163.929.166.667;39.548.520.833.333
20171106;08:00:00;558551.75;39.733.233.333.333
20171106;08:05:00;56.430.683.333.333;401087.75
20171106;08:10:00;47.540.233.333.333;35.275.745.833.333
20171106;08:15:00;456622.25;33.622.247.916.667
20171106;08:20:00;53.207.616.666.667;428683.5
20171106;08:25:00;66.074.608.333.333;56.142.358.333.333
20171106;08:30:00;60.476.108.333.333;49.388.566.666.667
20171106;08:35:00;66.577.283.333.333;55.892.445.833.333
20171106;08:40:00;59.630.966.666.667;48.238.966.666.667
20171106;08:45:00;588.504.375;47.342.341.666.667
20171106;08:50:00;522.959.875;40.816.420.833.333
20171106;08:55:00;46.784.791.666.667;37.611.991.666.667
20171106;09:00:00;455847.75;36.130.133.333.333
20171106;09:05:00;455162.25;36.216.645.833.333
20171106;09:10:00;45.720.933.333.333;36.626.379.166.667
20171106;09:15:00;44.636.904.166.667;35.347.670.833.333
20171106;09:20:00;43.278.595.833.333;34.053.633.333.333
20171106;09:25:00;411586.5;3.202.481.875
20171106;09:30:00;44.315.383.333.333;35.276.970.833.333
20171106;09:35:00;398383.75;31.281.083.333.333
20171106;09:40:00;42.272.254.166.667;32.424.654.166.667
20171106;09:45:00;524990.5;39.907.858.333.333
20171106;09:50:00;51.524.095.833.333;38.915.695.833.333
20171106;09:55:00;512.222.875;386519
20171106;10:00:00;511320.5;38.549.820.833.333
20171106;10:05:00;51.667.841.666.667;39.169.879.166.667
20171106;10:10:00;55.893.141.666.667;43.272.854.166.667
20171106;10:15:00;53.110.366.666.667;404166.75
20171106;10:20:00;54.701.033.333.333;42.211.966.666.667
20171106;10:25:00;554994.5;43.076.566.666.667
20171106;10:30:00;43.920.579.166.667;343926.25
20171106;10:35:00;37.231.291.666.667;2.927.140.625
20171106;10:40:00;42.220.479.166.667;334.839.125
20171106;10:45:00;43.200.745.833.333;34.279.233.333.333
20171106;10:50:00;43.276.529.166.667;34.686.354.166.667
20171106;10:55:00;441.830.875;353.837.375
20171106;11:00:00;467.096.125;379.058.375
20171106;11:05:00;42.785.595.833.333;339574
20171106;11:10:00;41.005.491.666.667;3.229.250.625
20171106;11:15:00;381383.25;2.925.608.125
20171106;11:20:00;375.185.875;28.855.514.583.333
20171106;11:25:00;36.469.329.166.667;27.993.104.166.667
20171106;11:30:00;35.911.045.833.333;2.719.685.625
20171106;11:35:00;37.486.483.333.333;28.655.941.666.667
20171106;11:40:00;40.612.041.666.667;314.412.875
20171106;11:45:00;419.506.375;33.284.889.583.333
20171106;11:50:00;40.333.683.333.333;311.335.875
20171106;11:55:00;377.467.375;2.869.163.125
20171106;12:00:00;35.053.316.666.667;26.147.947.916.667
20171106;12:05:00;368599;28.217.064.583.333
20171106;12:10:00;40.076.679.166.667;31.673.785.416.667
20171106;12:15:00;414288;32.451.233.333.333
20171106;12:20:00;463622.75;37.618.354.166.667
20171106;12:25:00;48.610.708.333.333;39.918.604.166.667
20171106;12:30:00;45.927.341.666.667;37.476.604.166.667
20171106;12:35:00;38.884.170.833.333;30.738.733.333.333
20171106;12:40:00;39.992.358.333.333;3.175.628.125
20171106;12:45:00;472.503.375;37.622.745.833.333
20171106;12:50:00;49.310.391.666.667;396.978.375
20171106;12:55:00;48.035.320.833.333;38.754.704.166.667
20171106;13:00:00;474951.75;38.092.691.666.667
20171106;13:05:00;49.388.020.833.333;39.954.595.833.333
20171106;13:10:00;571.855.125;452.762.875
20171106;13:15:00;57.370.108.333.333;444.557.625
20171106;13:20:00;56.326.945.833.333;43.555.295.833.333
20171106;13:25:00;54.109.920.833.333;421.266.375
20171106;13:30:00;50.725.641.666.667;39.148.945.833.333
20171106;13:35:00;50.767.291.666.667;402.978.375
20171106;13:40:00;49.225.179.166.667;40.340.908.333.333
20171106;13:45:00;522267.75;43.116.866.666.667
20171106;13:50:00;50.703.645.833.333;41.586.441.666.667
20171106;13:55:00;51.531.908.333.333;420762.25
20171106;14:00:00;48.094.204.166.667;38.725.020.833.333
20171106;14:05:00;492.523.625;39.194.266.666.667
20171106;14:10:00;484.859.375;38.670.541.666.667
20171106;14:15:00;45.741.679.166.667;35.762.308.333.333
20171106;14:20:00;43.412.058.333.333;338.049.375
20171106;14:25:00;455342.5;358.921.125
20171106;14:30:00;47.813.154.166.667;378.536.875
20171106;14:35:00;456.466.625;35.222.229.166.667
20171106;14:40:00;45.788.554.166.667;3.479.454.375
20171106;14:45:00;462.115.625;342867.75
20171106;14:50:00;475055.5;35.322.404.166.667
20171106;14:55:00;486870.75;36.618.079.166.667
20171106;15:00:00;52.972.170.833.333;41.419.683.333.333
20171106;15:05:00;524930.75;40.995.441.666.667
20171106;15:10:00;532.851.625;420.574.875
20171106;15:15:00;125.627.008.333.333;445.213.125
20171106;15:20:00;188.697.133.333.333;38.673.270.833.333
20171106;15:25:00;73.056.533.333.333;41.796.145.833.333
20171106;15:30:00;57.753.758.333.333;443.530.625
20171106;15:35:00;56.386.304.166.667;429125
20171106;15:40:00;55.697.829.166.667;424083
20171106;15:45:00;549552.5;415.061.125
20171106;15:50:00;58.104.879.166.667;44.703.354.166.667
20171106;15:55:00;581799.25;44.884.908.333.333
20171106;16:00:00;58.621.545.833.333;45.542.391.666.667
20171106;16:05:00;58.312.754.166.667;45.155.741.666.667
20171106;16:10:00;56.563.995.833.333;43.864.183.333.333
20171106;16:15:00;574164.25;444.867.125
20171106;16:20:00;58.818.404.166.667;45.946.991.666.667
20171106;16:25:00;543.669.375;42.174.779.166.667
20171106;16:30:00;52.917.541.666.667;395.834.625
20171106;16:35:00;55.521.279.166.667;428319.25
20171106;16:40:00;56.151.083.333.333;432934
20171106;16:45:00;53.729.654.166.667;406.673.375
20171106;16:50:00;54.330.004.166.667;41.348.641.666.667
20171106;16:55:00;53.907.583.333.333;41.343.483.333.333
20171106;17:00:00;52.593.354.166.667;40.191.841.666.667
20171106;17:05:00;58.805.416.666.667;445.319.375
20171106;17:10:00;58.769.879.166.667;44.577.429.166.667
20171106;17:15:00;55.563.391.666.667;42.045.070.833.333
20171106;17:20:00;56.457.933.333.333;43.297.129.166.667
20171106;17:25:00;537983;43.150.741.666.667
20171106;17:30:00;62.080.720.833.333;476645.75
20171106;17:35:00;574577.5;46.976.379.166.667
20171106;17:40:00;65.343.466.666.667;51.924.304.166.667
20171106;17:45:00;63.379.895.833.333;489976.25
20171106;17:50:00;581.316.875;43.544.091.666.667
20171106;17:55:00;57.403.920.833.333;42.782.920.833.333
20171106;18:00:00;57.831.279.166.667;43.098.266.666.667
20171106;18:05:00;55.881.929.166.667;41.261.133.333.333
20171106;18:10:00;557372.5;40.987.216.666.667
20171106;18:15:00;56.329.054.166.667;41.742.783.333.333
20171106;18:20:00;569305.25;42.061.266.666.667
20171106;18:25:00;56.727.529.166.667;418.773.125
20171106;18:30:00;43.410.708.333.333;32.968.933.333.333
20171106;18:35:00;39.611.716.666.667;29.685.760.416.667
20171106;18:40:00;40.587.041.666.667;3.089.878.125
20171106;18:45:00;43.864.958.333.333;34.005.310.416.667
20171106;18:50:00;43.918.383.333.333;34.087.227.083.333
20171106;18:55:00;42.577.645.833.333;32.486.677.083.333
20171106;19:00:00;41.809.291.666.667;3.171.898.125
20171106;19:05:00;42.047.516.666.667;319.502.625
20171106;19:10:00;40.935.729.166.667;31.137.789.583.333
20171106;19:15:00;40.551.579.166.667;30.544.470.833.333
20171106;19:20:00;41.026.495.833.333;3.092.025.625
20171106;19:25:00;41.477.970.833.333;31.229.433.333.333
20171106;19:30:00;40.527.754.166.667;30.545.870.833.333
20171106;19:35:00;45.693.554.166.667;340990.5
20171106;19:40:00;50.364.933.333.333;37.268.641.666.667
20171106;19:45:00;50.148.829.166.667;39.368.358.333.333
20171106;19:50:00;52.142.066.666.667;41.862.266.666.667
20171106;19:55:00;61.148.445.833.333;49.155.533.333.333
20171106;20:00:00;621476.75;50.177.741.666.667
20171106;20:05:00;61.338.566.666.667;48.896.708.333.333
20171106;20:10:00;58.587.704.166.667;46.077.141.666.667
20171106;20:15:00;50.428.045.833.333;40.077.670.833.333
20171106;20:20:00;453.638.625;385966.25
20171106;20:25:00;46.430.666.666.667;36.788.954.166.667
20171106;20:30:00;48.110.433.333.333;38.328.570.833.333
20171106;20:35:00;49.402.566.666.667;39.658.070.833.333
20171106;20:40:00;46.756.783.333.333;37.253.270.833.333
20171106;20:45:00;51.501.404.166.667;41.785.279.166.667
20171106;20:50:00;50.566.791.666.667;40.754.266.666.667
20171106;20:55:00;46.790.620.833.333;37.036.720.833.333
20171106;21:00:00;45.944.608.333.333;363781.5
20171106;21:05:00;453689.25;35.792.395.833.333
20171106;21:10:00;45.555.370.833.333;36.189.029.166.667
20171106;21:15:00;46.846.741.666.667;373202.5
20171106;21:20:00;46.764.591.666.667;36.990.016.666.667
20171106;21:25:00;46.235.933.333.333;365.030.875
20171106;21:30:00;46.946.795.833.333;373623.5
20171106;21:35:00;500.681.125;403.772.375
20171106;21:40:00;488583.5;396.235.875
20171106;21:45:00;47.321.383.333.333;38.047.191.666.667
20171106;21:50:00;48.712.729.166.667;394.259.625
20171106;21:55:00;43.933.345.833.333;359319.75
20171106;22:00:00;464172;372381.5
20171106;22:05:00;46.246.970.833.333;368131.5
20171106;22:10:00;53.602.533.333.333;414.884.125
20171106;22:15:00;53.212.595.833.333;403080.25
20171106;22:20:00;554663;42.977.916.666.667
20171106;22:25:00;55.610.591.666.667;425.085.625
20171106;22:30:00;55.493.383.333.333;422819
20171106;22:35:00;54.400.929.166.667;41.589.966.666.667
20171106;22:40:00;55.246.791.666.667;42.533.170.833.333
20171106;22:45:00;52.571.370.833.333;40.009.458.333.333
20171106;22:50:00;548.051.625;42.041.316.666.667
20171106;22:55:00;572.406.125;44.589.829.166.667
20171106;23:00:00;58.089.795.833.333;45.839.166.666.667
20171106;23:05:00;556.005.625;422.788.375
20171106;23:10:00;560.895.375;431445
20171106;23:15:00;58.768.908.333.333;46.974.279.166.667
20171106;23:20:00;61.550.008.333.333;49.961.729.166.667
20171106;23:25:00;62.062.166.666.667;49.420.554.166.667
20171106;23:30:00;64.213.029.166.667;53.456.241.666.667
20171106;23:35:00;64.128.058.333.333;519.899.125
20171106;23:40:00;59.159.416.666.667;47.561.929.166.667
20171106;23:45:00;51.705.833.333.333;404086
20171106;23:50:00;439868.25;349.988.375
20171106;23:55:00;43.731.583.333.333;34.230.116.666.667
20171107;00:00:00;48.048.891.666.667;38.428.345.833.333
20171107;00:05:00;55.181.479.166.667;430192.25
20171107;00:10:00;606.361.125;47.713.958.333.333
20171107;00:15:00;57.508.445.833.333;441857.5
20171107;00:20:00;59.420.954.166.667;45.232.870.833.333
20171107;00:25:00;62.643.816.666.667;46.744.054.166.667
20171107;00:30:00;622.779.875;463283.5
20171107;00:35:00;62.450.654.166.667;464719.75
20171107;00:40:00;63.534.904.166.667;47.313.516.666.667
20171107;00:45:00;684.791.125;50.431.420.833.333
20171107;00:50:00;712496;533.121.625
20171107;00:55:00;715048.5;53.572.933.333.333
20171107;01:00:00;702359.5;52.245.583.333.333
20171107;01:05:00;71.927.708.333.333;54.157.279.166.667
20171107;01:10:00;68.748.291.666.667;524.845.125
20171107;01:15:00;646124.25;49.797.108.333.333
20171107;01:20:00;67.243.879.166.667;50.491.579.166.667
20171107;01:25:00;69.758.733.333.333;54.214.333.333.333
20171107;01:30:00;66.112.941.666.667;50.266.341.666.667
20171107;01:35:00;65.847.858.333.333;50.010.779.166.667
20171107;01:40:00;65.906.283.333.333;50.240.020.833.333
20171107;01:45:00;646905.25;49.104.866.666.667
20171107;01:50:00;654.015.125;496.445.125
20171107;01:55:00;65.157.329.166.667;493.139.875
20171107;02:00:00;64.942.458.333.333;48.990.629.166.667
20171107;02:05:00;63.897.345.833.333;48.011.766.666.667
20171107;02:10:00;663113.5;50.655.379.166.667
20171107;02:15:00;611471;454755
20171107;02:20:00;499522.75;379.636.625
20171107;02:25:00;470.630.625;36.252.616.666.667
